bins	SAMPLE_101	SAMPLE_102	SAMPLE_103	SAMPLE_104	SAMPLE_105	SAMPLE_106	SAMPLE_107	SAMPLE_108	SAMPLE_109	SAMPLE_111	SAMPLE_112	SAMPLE_113	SAMPLE_114	SAMPLE_115	SAMPLE_116	SAMPLE_117	SAMPLE_118	SAMPLE_121	SAMPLE_122	SAMPLE_123	SAMPLE_124	SAMPLE_125	SAMPLE_126	SAMPLE_127	SAMPLE_128	SAMPLE_129	SAMPLE_130	SAMPLE_132	SAMPLE_133	SAMPLE_134	SAMPLE_135	SAMPLE_136	SAMPLE_137
year_1978_Bin_13_MAG_00005	0.007470010814269503	0.21328105603257944	0.013956906219121427	0.07059435158539858	0.04290715558051299	0.03151134831778956	0.0035442143658155774	0.004492337531847107	0.033852496030046676	0.04953235366160501	0.0064502368641617775	0.025567665834073446	0.001126416977569972	0.005887028375376791	0.010451016691300096	0.42404933573057974	1.7705158689823757	1.0541913209238618	5.020367151947985	1.0107626142871664	12.643988915790333	0.7645888494717005	0.46437373048974145	5.248913157583402	0.03493558927771011	0.4009594539876994	0.2838337501853756	0.030654871503483394	0.01479338746577842	0.03890637575337467	0.016574659283858744	0.007599982003989115	0.0071550806237950584
year_1978_Bin_14_MAG_00001	0.0029323768731760983	0.0760412850085494	0.08328866687592987	1.5863422683332964	0.10429274812948369	0.5585629675902463	0.11949948302879118	1.5926459467111949	1.1782055748398337	3.6746937894960334	0.5618791317120251	1.1393042097158903	0.16986196860958896	0.6623341626720539	0.020401763588608027	0.021901811037820674	0.23527773631688184	1.1716272967632182	5.730427432758408	0.9532855900546451	5.881670050755902	0.5597598370915543	16.270955040046047	10.61665990780719	1.7703582361193968	1.7482733068435743	1.299017172266114	5.508854054143046	1.4100947695125374	5.442942671255547	0.3945236619360863	0.38642359209022403	0.3286298298211856
year_1978_Bin_15_MAG_00001	0.0032134827337016785	0.6054808777024058	0.031634563879492865	0.2487436615090742	0.22730835540463667	1.933018873695055	0.022019893446068105	0.37108232545174447	0.3524900012845193	0.7789154463005408	0.025055116362590953	0.06208771955885938	0.006259628433139898	0.03642835484539019	0.3512282014021358	0.11446552201727198	0.6802538804278585	0.4428017549853766	1.6315474437629598	1.3912055868723878	4.625182956613832	0.3031946081648239	1.3748594237838792	4.342763918465358	0.609640710347895	1.4334697661738016	2.2877978533673193	0.35154015608219874	0.1262044552720778	0.31968495198781544	0.11279914225570323	0.10651723134541596	0.024747967707010765
year_1978_Bin_15_MAG_00002	0.0006759233897305156	0.13907587282189587	0.012903225806451613	0.23875097448431343	0.05012663028591897	0.10642085080381787	0.028087060955310675	0.03250795389899075	0.21587998567244684	0.09641853311139673	0.02007248056298856	0.1060032447693896	0.1175436674322075	0.06038515834053223	0.1404736520511578	0.25117212026716673	0.40431849307852763	0.6156448452413561	1.7811837087292726	0.7412818946082046	0.620587008280483	0.8127220243989802	47.13563304607994	0.6810556035481764	0.2626851520195529	4.491772191904932	16.142658603906366	0.07401656096584565	0.14569773076842038	0.2186296116811698	0.7504224521185816	2.5367033985798866	1.7397008069783613
year_1978_Bin_15_MAG_00003	0.0008298205490063313	0.019889013801516493	0.006292652500225395	0.036207591294060065	0.017925779819721026	0.057641248889126036	0.014278985300584555	0.1436730323041228	0.03524161393656933	0.030957274361488967	0.005244797061956867	0.02589923292198031	0.010588951794969926	0.008347884325591408	0.021563374554500442	0.013260569172258603	0.32617835437937337	9.4149755929721	0.5412610328413902	0.23211699917753928	0.4512678222822457	0.2552112178490536	0.47052941079061106	0.4713831507789457	0.24175745320529687	0.15225827106612622	0.30127361814639064	0.120014866851521	0.048937332908916616	0.3408805297603824	1.1813075101519621	1.3214873843357111	0.010883344894395675
year_1978_Bin_15_MAG_00004	0.006086783415475752	0.5739633666930085	0.0257112809592465	0.28095683350525935	0.12107209429989926	0.39036249238398013	0.004350632506680984	0.0993647786980678	0.31932508490731076	2.13369568495919	0.12742430731922133	0.11148807477071507	0.02917513728944093	0.059545512128323146	0.07757180172408593	0.18985133931354273	0.6334195979545834	0.9224660018861589	3.4572933821562937	2.5146209484282345	5.0881817468887425	1.2194793155937882	4.623383141600661	7.716138723162955	1.3536889687858809	4.962058446794435	2.4225667444858003	0.473752430591164	0.3474151781495133	0.35234613629005823	0.33897934273999764	0.8458606052197134	0.05843392512070009
year_1978_Bin_15_MAG_00005	0.0012334928547445014	0.35162479383364265	0.02674314346964604	0.13634616023230844	0.06637173039528593	0.26041605939067003	0.004754648198096813	0.09421627265985041	0.14929728174039458	0.8870562580483287	0.04403528903877588	0.08988557997778754	0.0035049203192396104	0.045296086252255376	0.02214567982318583	0.01352635793062479	0.6715702589117368	0.18090281493179444	1.697948114338847	0.3867393061003103	6.376338928267022	0.2789907718647032	0.46830923293200843	8.267033676605699	0.03954187713776525	0.5249259277024858	0.2821949752600371	0.035645471350717106	0.012400237621716558	0.031224379102572145	0.040006789191901676	0.02555134510864552	0.004936185285902464
year_1978_Bin_15_MAG_00006	0.0004209419131969001	0.019009185440287214	0.010538392129128438	0.12071066022141333	0.015175115016811168	0.014643901166655886	0.0031416898962277457	0.013858213615827416	0.09911856671929324	0.14631071450913613	0.017878898086463802	0.03602287294446217	0.011051580758819369	0.019053718337905024	0.003286951967028691	0.006024664863437749	0.22670531839431335	0.1033714584417939	1.6852202734956099	0.4087854924543246	2.0372358642510044	0.26499406758185307	0.920673125350564	0.9041641440193909	0.1433079248411925	4.735858419315402	3.5850254950838862	0.13112499642146358	0.243961816221214	0.4060180909595037	0.08112939669587106	0.09138680744717285	0.23969620081367965
year_1978_Bin_15_MAG_00007	0.4946682533619984	14.191005538978834	2.5447196235962832	14.920492887390775	3.59295468911835	5.429515618719447	0.008428971477844919	5.091717967406587	9.691560104008046	48.53309293842744	3.177743929389278	0.7090731008441064	0.09230422186604044	1.0233980576047128	0.23480450123338598	5.545827919722334	10.152344434085151	2.8766505606527355	10.139402220595127	6.159319444467609	7.749967059671197	6.242384112587542	13.163032945332397	8.417809293008812	0.3519211300117251	29.81576849370131	41.61862562941046	0.05901155663484937	0.04341493639597778	0.039979551978170984	1.3759529762212523	0.04300714346472216	5.461687478838966
year_1978_Bin_17_MAG_00001	0.04627714887039404	12.367630758636501	2.745742279560698	0.35634061437150716	0.1423333291178022	0.18174296981992474	0.0468874489903735	0.14061380037066756	0.23561786563851222	0.3974677440476361	0.042104181004571944	0.18338376332430803	0.03390755666591739	0.09068504964603817	0.06315300786985269	0.20246216934767647	0.20193305219820232	0.48135545372101535	22.617072166765325	11.011224463570263	1.6643198396901504	20.519334397550967	0.8140200134380253	0.7392798703357017	0.4575606842704527	30.91349403753917	29.4850380601268	0.14593271277995376	0.08357195279312253	0.19710042170269654	0.28856874422999174	0.1565925671483115	0.1048700399346783
year_1978_Bin_19_MAG_00001	0.00013484246251379542	0.0021699263967604617	0.0037890731966376515	0.07705209482951764	0.06311871945299599	0.06618897859946395	0.15612060309847234	0.006992100306196115	0.014628332683323513	0.006263951008621619	0.0012633701487830987	0.04562342856668686	0.0163149007144576	0.0408313348988889	0.12160611894349893	0.8359371758594651	0.006603131664329397	0.004378231032851773	0.34614371302204777	0.009600783330982235	0.39720440457717554	0.016992224776161514	0.03256341744736995	0.0649826571848213	6.96611201467086	0.526942561259968	0.3652768212030437	1.2639727908655642	0.5722309581697936	1.4301764984109335	0.29394930753209253	6.268787704027019	4.427855133556273
